university,year,rank_display,ranking,score,link,country,city,region,logo,type,research_output,student_faculty_ratio,international_students,size,faculty_count,lat,lng,_merge
"University of California, Los Angeles (UCLA)",2018,33,33,83.599998,https://www.topuniversities.com/universities/university-california-los-angeles-ucla,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-california-los-angeles-ucla_87_small.jpg,Public,Very High,10,"6,140",XL,"4,487",34.113899,-118.4068,matched (3)
"University of California, Los Angeles (UCLA)",2021,36,36,79.199997,https://www.topuniversities.com/universities/university-california-los-angeles-ucla,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-california-los-angeles-ucla_87_small.jpg,Public,Very High,10,"6,140",XL,"4,487",34.113899,-118.4068,matched (3)
University of Southern California,2019,115,115,56.200001,https://www.topuniversities.com/universities/university-southern-california,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-southern-california_569_small.jpg,Private,Very High,10,"9,107",XL,"3,116",34.113899,-118.4068,matched (3)
University of Southern California,2018,132,132,57.200001,https://www.topuniversities.com/universities/university-southern-california,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-southern-california_569_small.jpg,Private,Very High,10,"9,107",XL,"3,116",34.113899,-118.4068,matched (3)
University of Southern California,2020,129,129,53.099998,https://www.topuniversities.com/universities/university-southern-california,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-southern-california_569_small.jpg,Private,Very High,10,"9,107",XL,"3,116",34.113899,-118.4068,matched (3)
"University of California, Los Angeles (UCLA)",2020,35,35,80.400002,https://www.topuniversities.com/universities/university-california-los-angeles-ucla,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-california-los-angeles-ucla_87_small.jpg,Public,Very High,10,"6,140",XL,"4,487",34.113899,-118.4068,matched (3)
University of Southern California,2017,136,136,56.700001,https://www.topuniversities.com/universities/university-southern-california,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-southern-california_569_small.jpg,Private,Very High,10,"9,107",XL,"3,116",34.113899,-118.4068,matched (3)
"University of California, Los Angeles (UCLA)",2017,31,31,84,https://www.topuniversities.com/universities/university-california-los-angeles-ucla,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-california-los-angeles-ucla_87_small.jpg,Public,Very High,10,"6,140",XL,"4,487",34.113899,-118.4068,matched (3)
University of Southern California,2021,121,121,53.799999,https://www.topuniversities.com/universities/university-southern-california,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-southern-california_569_small.jpg,Private,Very High,10,"9,107",XL,"3,116",34.113899,-118.4068,matched (3)
"University of California, Los Angeles (UCLA)",2022,40,40,79.699997,https://www.topuniversities.com/universities/university-california-los-angeles-ucla,United States,Los Angeles,North America,https://www.topuniversities.com/sites/default/files/university-of-california-los-angeles-ucla_87_small.jpg,Public,Very High,10,"6,140",XL,"4,487",34.113899,-118.4068,matched (3)
